bootstrap,N,C
11,6,0.9700562562389605
11,7,0.9710421722722995
11,8,0.9721978775203546
11,9,0.9727953666773528
11,10,0.9737072548634149
11,11,0.9744540215354595
11,12,0.9748841008870635
11,13,0.9753758716879203
11,14,0.9759626438181638
11,15,0.9763374504687119
11,16,0.9766911909899468
11,17,0.9771008227549933
11,18,0.9772457714150763
11,19,0.9775383516440328
11,20,0.9777173081025361
11,21,0.9779291567314969
11,22,0.9781072796303247
11,23,0.9783213247751759
11,24,0.9783937536893315
11,25,0.9785224000875754
12,2,0.9594283922809116
12,3,0.9651468592436832
12,4,0.9680229073388076
12,5,0.9698017867080576
12,6,0.9707251921418029
12,7,0.971720688697731
12,8,0.972724665485868
12,9,0.9736944563147328
12,10,0.9743141323995771
12,11,0.9750170615456516
12,12,0.9755480499459718
12,13,0.975914448969745
12,14,0.9761893395910117
12,15,0.9763835701173994
12,16,0.9768044690397939
12,17,0.9770637055029201
12,18,0.9772528424929942
12,19,0.9774761108321374
12,20,0.9777631250882798
12,21,0.9780069191680663
12,22,0.9781681810540618
12,23,0.9783481305035618
12,24,0.9785259387594156
12,25,0.9786200866415972
13,2,0.9579143771704514
13,3,0.9635239329685488
13,4,0.9663565494707215
13,5,0.9685175394301677
13,6,0.9701772292349817
13,7,0.9711243136188111
13,8,0.9722987806983674
13,9,0.9731947634449909
13,10,0.9738347128322623
13,11,0.9743897061630907
13,12,0.9749802068288733
13,13,0.9754932400393173
13,14,0.9758418834036369
13,15,0.9761295835059131
13,16,0.9765503841304451
13,17,0.9766912417515099
13,18,0.9770045358032817
13,19,0.9772838451785579
13,20,0.9774293462621741
13,21,0.9775966082212665
13,22,0.9777993816024968
13,23,0.9780076581367426
13,24,0.9780939355990173
13,25,0.978287585561387
14,2,0.9585588419664384
14,3,0.9632740494354106
14,4,0.9667764899254427
14,5,0.9692483899030271
14,6,0.9706200747374282
14,7,0.9718504198535657
14,8,0.9728078024166079
14,9,0.973624051788418
14,10,0.974637394808711
14,11,0.9752595417816017
14,12,0.9757155291893223
14,13,0.9759393292215436
14,14,0.9763667159087525
14,15,0.9767886850768142
14,16,0.9771284560501184
14,17,0.9773694113177258
14,18,0.9775864138687075
14,19,0.9778843972863657
14,20,0.978037943913668
14,21,0.9781891344350506
14,22,0.9784062864032063
14,23,0.9785063595231229
14,24,0.9787217145887153
14,25,0.9788085798866496
15,2,0.95865914578803
15,3,0.9633524664698924
15,4,0.9665703193521553
15,5,0.9683974151410876
15,6,0.9698112956225805
15,7,0.9713655213133868
15,8,0.972435207397498
15,9,0.9732988233199829
15,10,0.9740166909100179
15,11,0.9746617497904776
15,12,0.9752005943406675
15,13,0.9757242121328012
15,14,0.975978173046624
15,15,0.9762332473242623
15,16,0.9766276396591176
15,17,0.9770582125314499
15,18,0.9772254899489864
15,19,0.977386562244778
15,20,0.9776045599584707
15,21,0.977857631771788
15,22,0.9780916090429428
15,23,0.9782479588496633
15,24,0.9784460819792039
15,25,0.9786479443172864
16,2,0.9588206685082803
16,3,0.9651408549717511
16,4,0.9680522089835535
16,5,0.9699364514655797
16,6,0.9716115006691116
16,7,0.9726651937005057
16,8,0.9734000431126657
16,9,0.9742942196567794
16,10,0.9750460272576911
16,11,0.9755628045266614
16,12,0.9759872569950647
16,13,0.9765323277108566
16,14,0.9768156498310796
16,15,0.977122942780544
16,16,0.9774152844882926
16,17,0.9776993530268481
16,18,0.9780461072419907
16,19,0.9782326238952411
16,20,0.9784497040387324
16,21,0.978586995958163
16,22,0.9787467324595372
16,23,0.9789023956907953
16,24,0.9790745320226871
16,25,0.9791375928208806
17,2,0.9540557332894403
17,3,0.9612567116095814
17,4,0.9648403375775201
17,5,0.9675808130889112
17,6,0.9690630614293751
17,7,0.9704522804042123
17,8,0.9715357648831777
17,9,0.9723644434977834
17,10,0.9734064739940433
17,11,0.9737428671587597
17,12,0.9744655814202626
17,13,0.9750541778226905
17,14,0.9756158809908031
17,15,0.9759458839613848
17,16,0.976325414604415
17,17,0.9766641101861707
17,18,0.9769341950070791
17,19,0.9772837765471246
17,20,0.9775918318304586
17,21,0.9777022828741602
17,22,0.9778826843002689
