bootstrap,N,C
64,2,0.9547
64,3,0.9824
64,4,0.9849
64,5,0.9871
64,6,0.9878
64,7,0.9889
64,8,0.9885
64,9,0.9888
64,10,0.989
64,11,0.9883
64,12,0.9895
64,13,0.9894
64,14,0.9904
64,15,0.9909
64,16,0.991
64,17,0.9916
64,18,0.9918
64,19,0.9921
64,20,0.9917
64,21,0.9919
64,22,0.992
64,23,0.9918
64,24,0.9918
64,25,0.9925
64,26,0.9925
64,27,0.9925
64,28,0.993
64,29,0.9928
64,30,0.9926
64,31,0.9924
64,32,0.9926
64,33,0.9927
64,34,0.9929
64,35,0.9925
64,36,0.9928
64,37,0.9928
64,38,0.9928
64,39,0.993
64,40,0.9932
64,41,0.9929
64,42,0.9928
64,43,0.9925
64,44,0.9926
64,45,0.9924
64,46,0.9928
64,47,0.9926
64,48,0.9923
64,49,0.9922
64,50,0.9926
65,2,0.9532
65,3,0.9793
65,4,0.9804
65,5,0.9854
65,6,0.9864
65,7,0.9892
65,8,0.988
65,9,0.9906
65,10,0.9897
65,11,0.99
65,12,0.9902
65,13,0.9899
65,14,0.9906
65,15,0.9902
65,16,0.9899
65,17,0.9913
65,18,0.9897
65,19,0.9904
65,20,0.9906
65,21,0.9905
65,22,0.9914
65,23,0.9909
65,24,0.9908
65,25,0.9907
65,26,0.9911
65,27,0.9913
65,28,0.9909
65,29,0.9915
65,30,0.9912
65,31,0.9909
65,32,0.9915
65,33,0.9913
65,34,0.9912
65,35,0.9916
65,36,0.9917
65,37,0.9916
65,38,0.9918
65,39,0.9918
65,40,0.992
65,41,0.9922
65,42,0.9925
65,43,0.9923
65,44,0.9923
65,45,0.992
65,46,0.9917
65,47,0.9918
65,48,0.992
65,49,0.9924
65,50,0.9919
66,2,0.9516
66,3,0.9785
66,4,0.9804
66,5,0.9829
66,6,0.9846
66,7,0.9835
66,8,0.987
66,9,0.9896
66,10,0.9894
66,11,0.9896
66,12,0.9902
66,13,0.9903
66,14,0.9904
66,15,0.9906
66,16,0.9907
66,17,0.9904
66,18,0.9912
66,19,0.9915
66,20,0.992
66,21,0.9919
66,22,0.992
66,23,0.9922
66,24,0.9921
66,25,0.9922
66,26,0.9926
66,27,0.9927
66,28,0.9932
66,29,0.9924
66,30,0.9933
66,31,0.9931
66,32,0.9931
66,33,0.9926
66,34,0.9929
66,35,0.9928
66,36,0.993
66,37,0.9931
66,38,0.9931
66,39,0.9929
66,40,0.9932
66,41,0.9927
66,42,0.9928
66,43,0.9928
66,44,0.9927
66,45,0.9927
66,46,0.9926
66,47,0.9932
66,48,0.9934
66,49,0.9934
66,50,0.9934
67,2,0.9532
67,3,0.9779
67,4,0.9811
67,5,0.9853
67,6,0.9866
67,7,0.9886
67,8,0.9885
67,9,0.9883
67,10,0.9895
67,11,0.9894
67,12,0.99
67,13,0.991
67,14,0.9903
67,15,0.9902
67,16,0.9907
67,17,0.9912
67,18,0.9911
67,19,0.9918
67,20,0.9924
67,21,0.9923
67,22,0.993
67,23,0.9928
67,24,0.9927
67,25,0.9933
67,26,0.9931
67,27,0.9933
67,28,0.993
67,29,0.993
67,30,0.9927
67,31,0.9931
67,32,0.9928
67,33,0.9933
67,34,0.9931
67,35,0.9933
67,36,0.9931
67,37,0.9931
67,38,0.9925
67,39,0.993
67,40,0.9931
67,41,0.9932
67,42,0.9933
67,43,0.9935
67,44,0.9932
67,45,0.9933
67,46,0.993
67,47,0.9933
67,48,0.9934
67,49,0.9935
67,50,0.9934
68,2,0.9555
68,3,0.9792
68,4,0.9834
68,5,0.9848
68,6,0.986
68,7,0.9883
68,8,0.9888
68,9,0.9896
68,10,0.9892
68,11,0.99
68,12,0.99
68,13,0.991
68,14,0.9902
68,15,0.9907
68,16,0.9907
68,17,0.9908
68,18,0.991
68,19,0.9909
68,20,0.9909
68,21,0.991
68,22,0.9909
68,23,0.9911
68,24,0.9914
68,25,0.9915
68,26,0.9912
68,27,0.9913
68,28,0.9915
68,29,0.9917
68,30,0.991
68,31,0.9909
68,32,0.9919
68,33,0.9918
68,34,0.9919
68,35,0.9922
68,36,0.9921
68,37,0.9926
68,38,0.9926
68,39,0.9928
68,40,0.9927
68,41,0.9928
68,42,0.9927
68,43,0.9927
68,44,0.9931
68,45,0.9924
68,46,0.9927
68,47,0.993
68,48,0.9931
68,49,0.9931
68,50,0.9926
69,2,0.9515
69,3,0.977
69,4,0.9814
69,5,0.9842
69,6,0.9856
69,7,0.9872
69,8,0.9883
69,9,0.9905
69,10,0.9909
69,11,0.9912
69,12,0.9909
69,13,0.9916
69,14,0.9921
69,15,0.9919
69,16,0.9916
69,17,0.9931
69,18,0.9923
69,19,0.992
69,20,0.993
69,21,0.9928
69,22,0.9929
69,23,0.9929
69,24,0.9931
69,25,0.9922
69,26,0.9925
69,27,0.9919
69,28,0.9923
69,29,0.9924
69,30,0.9931
69,31,0.9927
69,32,0.9933
69,33,0.9934
69,34,0.9931
69,35,0.9936
69,36,0.9933
69,37,0.9933
69,38,0.9934
69,39,0.9932
69,40,0.993
69,41,0.9929
69,42,0.9932
69,43,0.9929
69,44,0.9932
69,45,0.9934
69,46,0.9928
69,47,0.9931
69,48,0.9929
69,49,0.9931
69,50,0.9929
70,2,0.9526
70,3,0.978
70,4,0.9814
70,5,0.9831
70,6,0.9858
70,7,0.9862
70,8,0.9882
70,9,0.9886
70,10,0.9896
70,11,0.99
70,12,0.9904
70,13,0.99
70,14,0.9905
70,15,0.9907
70,16,0.9911
70,17,0.9913
70,18,0.991
70,19,0.9917
70,20,0.9913
70,21,0.9913
70,22,0.9914
70,23,0.9913
70,24,0.9907
70,25,0.992
70,26,0.9927
70,27,0.9926
70,28,0.9927
70,29,0.9922
70,30,0.9926
70,31,0.9924
70,32,0.9923
70,33,0.9923
70,34,0.9922
70,35,0.9924
70,36,0.9922
70,37,0.9917
70,38,0.9919
70,39,0.9917
70,40,0.9921
70,41,0.9917
70,42,0.9917
70,43,0.992
70,44,0.9921
70,45,0.9919
70,46,0.9916
70,47,0.9913
70,48,0.9914
70,49,0.9912
70,50,0.991
71,2,0.9508
71,3,0.979
71,4,0.9826
71,5,0.9858
71,6,0.9861
71,7,0.9877
71,8,0.9888
71,9,0.9884
71,10,0.9893
71,11,0.9906
71,12,0.9911
71,13,0.9899
71,14,0.9894
71,15,0.9903
71,16,0.99
71,17,0.9917
71,18,0.9909
71,19,0.9911
71,20,0.9914
71,21,0.9913
71,22,0.9915
71,23,0.9913
71,24,0.9906
71,25,0.9906
71,26,0.9908
71,27,0.9908
71,28,0.9916
71,29,0.9911
71,30,0.992
71,31,0.9922
71,32,0.9919
71,33,0.9918
71,34,0.992
71,35,0.9916
71,36,0.9917
71,37,0.992
71,38,0.9918
71,39,0.9917
71,40,0.992
71,41,0.992
71,42,0.9925
71,43,0.992
71,44,0.9919
71,45,0.9921
71,46,0.9922
71,47,0.9923
71,48,0.9917
71,49,0.9919
71,50,0.9921
72,2,0.9526
72,3,0.979
72,4,0.9835
72,5,0.9865
72,6,0.9866
72,7,0.9879
72,8,0.9901
72,9,0.989
72,10,0.9912
72,11,0.9908
72,12,0.9917
72,13,0.9913
72,14,0.9915
72,15,0.9916
72,16,0.9917
72,17,0.9916
72,18,0.9914
72,19,0.9914
72,20,0.9925
72,21,0.9922
72,22,0.9928
72,23,0.9919
72,24,0.9922
72,25,0.9915
72,26,0.9924
72,27,0.9919
72,28,0.9925
72,29,0.9921
72,30,0.9929
72,31,0.992
72,32,0.9929
72,33,0.9929
72,34,0.9926
72,35,0.9925
72,36,0.9928
72,37,0.9926
72,38,0.9923
72,39,0.9929
72,40,0.993
72,41,0.993
72,42,0.993
72,43,0.9931
72,44,0.993
72,45,0.9931
72,46,0.9933
72,47,0.9931
72,48,0.9929
72,49,0.9929
72,50,0.9931
73,2,0.9552
73,3,0.9817
73,4,0.9831
73,5,0.9857
73,6,0.9866
73,7,0.9888
73,8,0.9892
73,9,0.9897
73,10,0.9907
73,11,0.9915
73,12,0.9913
73,13,0.9921
73,14,0.9917
73,15,0.9912
73,16,0.9922
73,17,0.9921
73,18,0.9917
73,19,0.9919
73,20,0.992
73,21,0.9917
73,22,0.9921
73,23,0.9922
73,24,0.9929
73,25,0.9927
73,26,0.9929
73,27,0.9932
73,28,0.9936
73,29,0.9936
73,30,0.9931
73,31,0.9937
73,32,0.9935
73,33,0.9935
73,34,0.9938
73,35,0.9933
73,36,0.9934
73,37,0.9932
73,38,0.9938
73,39,0.9939
73,40,0.994
73,41,0.9936
73,42,0.9939
73,43,0.9939
73,44,0.9939
73,45,0.9937
73,46,0.9935
73,47,0.9936
73,48,0.9944
73,49,0.9943
73,50,0.9942
74,2,0.9531
74,3,0.9796
74,4,0.9812
74,5,0.9838
74,6,0.9862
74,7,0.9871
74,8,0.9891
74,9,0.989
74,10,0.9885
74,11,0.9898
74,12,0.99
74,13,0.9901
74,14,0.9915
74,15,0.9909
74,16,0.9908
74,17,0.991
74,18,0.9905
74,19,0.9908
74,20,0.9914
74,21,0.9916
74,22,0.9911
74,23,0.9917
74,24,0.9923
74,25,0.9917
74,26,0.9919
74,27,0.9919
74,28,0.992
74,29,0.992
74,30,0.9923
74,31,0.992
74,32,0.992
74,33,0.9919
74,34,0.9919
74,35,0.9916
74,36,0.992
74,37,0.9917
74,38,0.9919
74,39,0.9918
74,40,0.9917
74,41,0.9921
74,42,0.9919
74,43,0.9919
74,44,0.9918
74,45,0.9918
74,46,0.9921
74,47,0.9919
74,48,0.9919
74,49,0.9919
74,50,0.9919
75,2,0.9534
75,3,0.9754
75,4,0.9792
75,5,0.9831
75,6,0.9845
75,7,0.9849
75,8,0.9862
75,9,0.9865
75,10,0.9868
75,11,0.9877
75,12,0.9879
75,13,0.988
75,14,0.9889
75,15,0.9891
75,16,0.9892
75,17,0.9894
75,18,0.9896
75,19,0.9901
75,20,0.9899
75,21,0.9903
75,22,0.99
75,23,0.9899
75,24,0.9899
75,25,0.9903
75,26,0.99
75,27,0.9909
75,28,0.9906
75,29,0.9916
75,30,0.9911
75,31,0.9913
75,32,0.991
75,33,0.9911
75,34,0.9917
75,35,0.9919
75,36,0.9916
75,37,0.9924
75,38,0.9921
75,39,0.9923
75,40,0.9922
75,41,0.9922
75,42,0.9925
75,43,0.9923
75,44,0.9925
75,45,0.992
75,46,0.9923
75,47,0.9921
75,48,0.9922
75,49,0.9926
75,50,0.9921
76,2,0.954
76,3,0.98
76,4,0.9828
76,5,0.9864
76,6,0.9872
76,7,0.9887
76,8,0.989
76,9,0.9896
76,10,0.9905
76,11,0.9894
76,12,0.9902
76,13,0.9896
76,14,0.9903
76,15,0.9903
76,16,0.9912
76,17,0.9907
76,18,0.9918
76,19,0.9912
76,20,0.9912
76,21,0.991
76,22,0.9913
76,23,0.9913
76,24,0.9917
76,25,0.9914
76,26,0.9917
76,27,0.9918
76,28,0.992
76,29,0.9918
76,30,0.9917
76,31,0.9913
76,32,0.9918
76,33,0.9915
76,34,0.9917
76,35,0.9916
76,36,0.9914
76,37,0.9921
76,38,0.992
76,39,0.9922
76,40,0.9919
76,41,0.9923
76,42,0.9919
76,43,0.992
76,44,0.9922
76,45,0.9918
76,46,0.992
76,47,0.9921
76,48,0.9924
76,49,0.9921
76,50,0.9924
77,2,0.9574
77,3,0.9808
77,4,0.9829
77,5,0.9873
77,6,0.986
77,7,0.9875
77,8,0.9885
77,9,0.9886
77,10,0.988
77,11,0.989
77,12,0.9888
77,13,0.9897
77,14,0.9896
77,15,0.9899
77,16,0.9892
77,17,0.99
77,18,0.9901
77,19,0.9909
77,20,0.9904
77,21,0.9908
77,22,0.9909
77,23,0.9916
77,24,0.9914
77,25,0.991
77,26,0.9915
77,27,0.9912
77,28,0.9916
77,29,0.9916
77,30,0.9913
77,31,0.9914
77,32,0.9916
77,33,0.9924
77,34,0.9925
77,35,0.9923
77,36,0.9925
77,37,0.9917
77,38,0.9928
77,39,0.992
77,40,0.9925
77,41,0.9926
77,42,0.9924
77,43,0.9918
77,44,0.9923
77,45,0.9921
77,46,0.9915
77,47,0.9921
77,48,0.992
77,49,0.9921
77,50,0.9922
78,2,0.9529
78,3,0.9782
78,4,0.9824
78,5,0.987
78,6,0.9891
78,7,0.9888
78,8,0.9895
78,9,0.9902
78,10,0.9915
78,11,0.9907
78,12,0.9916
78,13,0.991
78,14,0.9909
78,15,0.9913
78,16,0.9916
78,17,0.9914
78,18,0.991
78,19,0.991
78,20,0.9915
78,21,0.9911
78,22,0.9916
78,23,0.9918
78,24,0.9924
78,25,0.9923
78,26,0.993
78,27,0.9917
78,28,0.9927
78,29,0.9922
78,30,0.9929
78,31,0.9919
78,32,0.9931
78,33,0.9925
78,34,0.9923
78,35,0.9921
78,36,0.992
78,37,0.9923
78,38,0.9919
78,39,0.9917
78,40,0.9922
78,41,0.9924
78,42,0.9924
78,43,0.9924
78,44,0.9919
78,45,0.9922
78,46,0.992
78,47,0.9925
78,48,0.9918
78,49,0.9925
78,50,0.9921
79,2,0.9557
79,3,0.9775
79,4,0.9844
79,5,0.985
79,6,0.9863
79,7,0.9872
79,8,0.988
79,9,0.9886
79,10,0.99
79,11,0.9897
79,12,0.9906
79,13,0.9905
79,14,0.991
79,15,0.9916
79,16,0.992
79,17,0.9926
79,18,0.9914
79,19,0.9917
79,20,0.9909
79,21,0.9906
79,22,0.9905
79,23,0.9908
79,24,0.9914
79,25,0.9916
79,26,0.9916
79,27,0.9914
79,28,0.9917
79,29,0.9914
79,30,0.9919
79,31,0.992
79,32,0.9924
79,33,0.9926
79,34,0.9922
79,35,0.9923
79,36,0.9925
79,37,0.9914
79,38,0.9919
79,39,0.9918
79,40,0.9924
79,41,0.9919
79,42,0.9921
79,43,0.992
79,44,0.9923
79,45,0.9921
79,46,0.9923
79,47,0.9921
79,48,0.9919
79,49,0.9916
79,50,0.9918
80,2,0.9547
80,3,0.9798
80,4,0.9835
80,5,0.9865
80,6,0.9867
80,7,0.9895
80,8,0.9911
80,9,0.9911
80,10,0.9911
80,11,0.9907
80,12,0.9915
80,13,0.9917
80,14,0.9922
80,15,0.9915
80,16,0.9911
80,17,0.9916
80,18,0.9918
80,19,0.9921
80,20,0.9921
80,21,0.9915
80,22,0.9924
80,23,0.9924
80,24,0.9927
80,25,0.9923
80,26,0.9928
80,27,0.9922
80,28,0.9926
80,29,0.9922
80,30,0.9925
80,31,0.9926
80,32,0.9928
80,33,0.9928
80,34,0.9929
80,35,0.9927
80,36,0.9928
80,37,0.9929
80,38,0.993
80,39,0.9929
80,40,0.9926
80,41,0.9926
80,42,0.9925
80,43,0.993
80,44,0.9924
80,45,0.9926
80,46,0.9926
80,47,0.9925
80,48,0.9925
80,49,0.9927
80,50,0.9928
81,2,0.9532
81,3,0.9794
81,4,0.982
81,5,0.9856
81,6,0.9878
81,7,0.9901
81,8,0.9902
81,9,0.9913
81,10,0.9916
81,11,0.9932
81,12,0.9928
81,13,0.9926
81,14,0.9923
81,15,0.9935
81,16,0.9928
81,17,0.9933
81,18,0.9932
81,19,0.9934
81,20,0.9936
81,21,0.9934
81,22,0.9937
81,23,0.9937
81,24,0.994
81,25,0.993
81,26,0.9943
81,27,0.9935
81,28,0.9943
81,29,0.9936
81,30,0.9944
81,31,0.9938
81,32,0.9945
81,33,0.994
81,34,0.9943
81,35,0.9941
81,36,0.9942
81,37,0.9943
81,38,0.9945
81,39,0.9942
81,40,0.994
81,41,0.9939
81,42,0.994
81,43,0.9937
81,44,0.9938
81,45,0.9938
81,46,0.9938
81,47,0.9938
81,48,0.9937
81,49,0.9941
81,50,0.9938
82,2,0.9548
82,3,0.9806
82,4,0.9827
82,5,0.9839
82,6,0.9868
82,7,0.986
82,8,0.9876
82,9,0.9875
82,10,0.9885
82,11,0.9892
82,12,0.9897
82,13,0.9911
82,14,0.9894
82,15,0.9898
82,16,0.9892
82,17,0.9912
82,18,0.9904
82,19,0.991
82,20,0.9912
82,21,0.9908
82,22,0.9909
82,23,0.9912
82,24,0.9916
82,25,0.991
82,26,0.9914
82,27,0.9908
82,28,0.9907
82,29,0.9909
82,30,0.9907
82,31,0.9913
82,32,0.9907
82,33,0.9916
82,34,0.9913
82,35,0.9906
82,36,0.9911
82,37,0.9913
82,38,0.9911
82,39,0.9905
82,40,0.9903
82,41,0.9907
82,42,0.9912
82,43,0.9911
82,44,0.9913
82,45,0.9911
82,46,0.9911
82,47,0.9912
82,48,0.9915
82,49,0.9915
82,50,0.9912
83,2,0.9554
83,3,0.9781
83,4,0.983
83,5,0.9857
83,6,0.9863
83,7,0.9875
83,8,0.9888
83,9,0.9905
83,10,0.9902
83,11,0.9913
83,12,0.9907
83,13,0.9922
83,14,0.9911
83,15,0.9924
83,16,0.9924
83,17,0.9918
83,18,0.9916
83,19,0.9922
83,20,0.9925
83,21,0.9932
83,22,0.9926
83,23,0.9925
83,24,0.9923
83,25,0.992
83,26,0.9919
83,27,0.9914
83,28,0.9919
83,29,0.9924
83,30,0.9919
83,31,0.9924
83,32,0.9922
83,33,0.9923
83,34,0.9922
83,35,0.992
83,36,0.9921
83,37,0.9924
83,38,0.9922
83,39,0.9919
83,40,0.9916
83,41,0.9924
83,42,0.9923
83,43,0.9918
83,44,0.9921
83,45,0.9917
83,46,0.9921
83,47,0.9921
83,48,0.9923
83,49,0.9926
83,50,0.9924
84,2,0.9504
84,3,0.9796
84,4,0.9815
84,5,0.9842
84,6,0.9863
84,7,0.9877
84,8,0.9872
84,9,0.988
84,10,0.9882
84,11,0.9888
84,12,0.9882
84,13,0.9889
84,14,0.9895
84,15,0.9893
84,16,0.9895
84,17,0.9894
84,18,0.9884
84,19,0.989
84,20,0.9895
84,21,0.9898
84,22,0.9898
84,23,0.9897
84,24,0.9914
84,25,0.992
84,26,0.9913
84,27,0.9914
84,28,0.9912
84,29,0.9912
84,30,0.9915
84,31,0.9917
84,32,0.9922
84,33,0.992
84,34,0.992
84,35,0.9917
84,36,0.9923
84,37,0.992
84,38,0.9921
84,39,0.9919
84,40,0.9931
84,41,0.993
84,42,0.993
84,43,0.9928
84,44,0.9927
84,45,0.9929
84,46,0.9925
84,47,0.9923
84,48,0.9922
84,49,0.9926
84,50,0.9926
85,2,0.9541
85,3,0.9812
85,4,0.9804
85,5,0.9838
85,6,0.9855
85,7,0.9865
85,8,0.9863
85,9,0.9877
85,10,0.9883
85,11,0.9884
85,12,0.9891
85,13,0.9891
85,14,0.9894
85,15,0.9903
85,16,0.9906
85,17,0.99
85,18,0.9902
85,19,0.9902
85,20,0.9901
85,21,0.9904
85,22,0.991
85,23,0.9912
85,24,0.9902
85,25,0.9913
85,26,0.991
85,27,0.9907
85,28,0.991
85,29,0.9911
85,30,0.9911
85,31,0.991
85,32,0.9914
85,33,0.9906
85,34,0.9908
85,35,0.9907
85,36,0.9903
85,37,0.99
85,38,0.9902
85,39,0.9904
85,40,0.9909
85,41,0.991
85,42,0.9911
85,43,0.9904
85,44,0.9907
85,45,0.9907
85,46,0.991
85,47,0.991
85,48,0.9912
85,49,0.9909
85,50,0.9912
86,2,0.9554
86,3,0.9799
86,4,0.9829
86,5,0.985
86,6,0.9866
86,7,0.9869
86,8,0.9862
86,9,0.9873
86,10,0.9879
86,11,0.9875
86,12,0.9883
86,13,0.9884
86,14,0.9879
86,15,0.9891
86,16,0.9892
86,17,0.9884
86,18,0.9892
86,19,0.99
86,20,0.9898
86,21,0.9903
86,22,0.9906
86,23,0.9907
86,24,0.9908
86,25,0.9907
86,26,0.9909
86,27,0.9907
86,28,0.9909
86,29,0.9904
86,30,0.9909
86,31,0.9908
86,32,0.991
86,33,0.9909
86,34,0.9911
86,35,0.9909
86,36,0.9909
86,37,0.9907
86,38,0.991
86,39,0.9912
86,40,0.9909
86,41,0.9914
86,42,0.991
86,43,0.9912
86,44,0.9914
86,45,0.9912
86,46,0.9911
86,47,0.9909
86,48,0.991
86,49,0.9912
86,50,0.9909
87,2,0.953
87,3,0.9789
87,4,0.9824
87,5,0.9854
87,6,0.9868
87,7,0.9884
87,8,0.9883
87,9,0.9892
87,10,0.9897
87,11,0.9882
87,12,0.9896
87,13,0.9892
87,14,0.9902
87,15,0.9897
87,16,0.9901
87,17,0.9901
87,18,0.9908
87,19,0.9911
87,20,0.9911
87,21,0.9909
87,22,0.9916
87,23,0.9912
87,24,0.9911
87,25,0.9908
87,26,0.9906
87,27,0.9904
87,28,0.9903
87,29,0.9899
87,30,0.9897
87,31,0.9898
87,32,0.9902
87,33,0.9905
87,34,0.9909
87,35,0.9909
87,36,0.9909
87,37,0.9914
87,38,0.9915
87,39,0.9913
87,40,0.9917
87,41,0.9918
87,42,0.9915
87,43,0.9912
87,44,0.9914
87,45,0.992
87,46,0.9922
87,47,0.9921
87,48,0.9916
87,49,0.9915
87,50,0.9919
88,2,0.9555
88,3,0.9792
88,4,0.9838
88,5,0.985
88,6,0.9867
88,7,0.9884
88,8,0.9897
88,9,0.9893
88,10,0.9905
88,11,0.9909
88,12,0.9907
88,13,0.9907
88,14,0.9906
88,15,0.9909
88,16,0.99
88,17,0.9908
88,18,0.991
88,19,0.9914
88,20,0.991
88,21,0.9912
88,22,0.991
88,23,0.9913
88,24,0.9915
88,25,0.9915
88,26,0.9916
88,27,0.9916
88,28,0.9924
88,29,0.9918
88,30,0.9924
88,31,0.9922
88,32,0.9922
88,33,0.9924
88,34,0.9919
88,35,0.9925
88,36,0.9923
88,37,0.992
88,38,0.9918
88,39,0.9919
88,40,0.9915
88,41,0.9913
88,42,0.9912
88,43,0.9917
88,44,0.9923
88,45,0.9922
88,46,0.9922
88,47,0.9922
88,48,0.992
88,49,0.9922
88,50,0.9921
89,2,0.954
89,3,0.9821
89,4,0.9844
89,5,0.987
89,6,0.9885
89,7,0.9891
89,8,0.9904
89,9,0.9903
89,10,0.9915
89,11,0.9911
89,12,0.9911
89,13,0.9918
89,14,0.9916
89,15,0.9915
89,16,0.9918
89,17,0.9911
89,18,0.9922
89,19,0.9919
89,20,0.9919
89,21,0.9918
89,22,0.9918
89,23,0.9924
89,24,0.9924
89,25,0.9916
89,26,0.9919
89,27,0.9912
89,28,0.9918
89,29,0.9914
89,30,0.9916
89,31,0.9918
89,32,0.9922
89,33,0.9917
89,34,0.9923
89,35,0.9921
89,36,0.9923
89,37,0.9923
89,38,0.9921
89,39,0.9916
89,40,0.9917
89,41,0.9924
89,42,0.9927
89,43,0.9924
89,44,0.9926
89,45,0.9928
89,46,0.9925
89,47,0.9925
89,48,0.992
89,49,0.9921
89,50,0.9919
90,2,0.9563
90,3,0.9813
90,4,0.9841
90,5,0.9853
90,6,0.9868
90,7,0.9877
90,8,0.9888
90,9,0.9873
90,10,0.9883
90,11,0.9877
90,12,0.9894
90,13,0.9891
90,14,0.9893
90,15,0.9897
90,16,0.99
90,17,0.9895
90,18,0.9901
90,19,0.9895
90,20,0.9907
90,21,0.9907
90,22,0.9908
90,23,0.9908
90,24,0.9911
90,25,0.9909
90,26,0.9909
90,27,0.9907
90,28,0.9905
90,29,0.991
90,30,0.9904
90,31,0.9905
90,32,0.9901
90,33,0.9904
90,34,0.9907
90,35,0.9909
90,36,0.9903
90,37,0.9903
90,38,0.9907
90,39,0.9908
90,40,0.9901
90,41,0.9903
90,42,0.9901
90,43,0.9906
90,44,0.9908
90,45,0.9901
90,46,0.9905
90,47,0.9903
90,48,0.9905
90,49,0.9908
90,50,0.9907
91,2,0.956
91,3,0.9793
91,4,0.9812
91,5,0.9844
91,6,0.9855
91,7,0.9844
91,8,0.9866
91,9,0.9878
91,10,0.9883
91,11,0.99
91,12,0.9911
91,13,0.9906
91,14,0.9909
91,15,0.9911
91,16,0.9907
91,17,0.9911
91,18,0.9912
91,19,0.9912
91,20,0.9909
91,21,0.9907
91,22,0.9912
91,23,0.9915
91,24,0.9915
91,25,0.9919
91,26,0.9916
91,27,0.9926
91,28,0.9924
91,29,0.9919
91,30,0.9918
91,31,0.9921
91,32,0.9924
91,33,0.9921
91,34,0.9926
91,35,0.993
91,36,0.9928
91,37,0.9925
91,38,0.9931
91,39,0.9934
91,40,0.9933
91,41,0.993
91,42,0.9934
91,43,0.9932
91,44,0.9932
91,45,0.9933
91,46,0.9935
91,47,0.9933
91,48,0.9933
91,49,0.9932
91,50,0.9929
92,2,0.9498
92,3,0.9773
92,4,0.9808
92,5,0.9843
92,6,0.987
92,7,0.9876
92,8,0.9886
92,9,0.989
92,10,0.9885
92,11,0.9899
92,12,0.9898
92,13,0.99
92,14,0.9898
92,15,0.9905
92,16,0.9898
92,17,0.9903
92,18,0.99
92,19,0.9901
92,20,0.9907
92,21,0.9913
92,22,0.9905
92,23,0.9909
92,24,0.9907
92,25,0.9912
92,26,0.991
92,27,0.9911
92,28,0.9911
92,29,0.9916
92,30,0.991
92,31,0.9912
92,32,0.9915
92,33,0.9922
92,34,0.9925
92,35,0.9924
92,36,0.9926
92,37,0.9923
92,38,0.9923
92,39,0.9924
92,40,0.9922
92,41,0.9921
92,42,0.9922
92,43,0.9922
92,44,0.9918
92,45,0.9921
92,46,0.9911
92,47,0.9914
92,48,0.9915
92,49,0.9918
92,50,0.992
93,2,0.9594
93,3,0.979
93,4,0.9835
93,5,0.9859
93,6,0.9879
93,7,0.9868
93,8,0.99
93,9,0.9908
93,10,0.9908
93,11,0.9904
93,12,0.9911
93,13,0.9917
93,14,0.9918
93,15,0.9923
93,16,0.9927
93,17,0.9921
93,18,0.9922
93,19,0.9919
93,20,0.9921
93,21,0.992
93,22,0.992
93,23,0.9912
93,24,0.9922
93,25,0.992
93,26,0.9919
93,27,0.9914
93,28,0.9916
93,29,0.9914
93,30,0.9915
93,31,0.9917
93,32,0.992
93,33,0.992
93,34,0.9915
93,35,0.9919
93,36,0.9923
93,37,0.9917
93,38,0.992
93,39,0.9916
93,40,0.9921
93,41,0.9921
93,42,0.9922
93,43,0.9921
93,44,0.9921
93,45,0.9921
93,46,0.9923
93,47,0.9918
93,48,0.9919
93,49,0.9921
93,50,0.9919
94,2,0.9534
94,3,0.9785
94,4,0.9835
94,5,0.9839
94,6,0.987
94,7,0.9878
94,8,0.9872
94,9,0.9869
94,10,0.9879
94,11,0.9879
94,12,0.9901
94,13,0.9897
94,14,0.9894
94,15,0.9903
94,16,0.9904
94,17,0.99
94,18,0.9901
94,19,0.9901
94,20,0.9907
94,21,0.9916
94,22,0.9907
94,23,0.991
94,24,0.9909
94,25,0.9906
94,26,0.9911
94,27,0.9909
94,28,0.9911
94,29,0.9912
94,30,0.9915
94,31,0.9915
94,32,0.9916
94,33,0.9914
94,34,0.9915
94,35,0.9916
94,36,0.9914
94,37,0.9919
94,38,0.992
94,39,0.9921
94,40,0.9922
94,41,0.9924
94,42,0.9924
94,43,0.9922
94,44,0.9923
94,45,0.9919
94,46,0.9919
94,47,0.9917
94,48,0.9918
94,49,0.9917
94,50,0.9918
95,2,0.9509
95,3,0.978
95,4,0.9822
95,5,0.9865
95,6,0.9872
95,7,0.988
95,8,0.9898
95,9,0.9896
95,10,0.989
95,11,0.9901
95,12,0.9902
95,13,0.99
95,14,0.9908
95,15,0.991
95,16,0.9915
95,17,0.9915
95,18,0.9923
95,19,0.9917
95,20,0.9913
95,21,0.9922
95,22,0.9922
95,23,0.9924
95,24,0.992
95,25,0.9921
95,26,0.9921
95,27,0.9922
95,28,0.9923
95,29,0.9922
95,30,0.9924
95,31,0.9918
95,32,0.9922
95,33,0.9914
95,34,0.9919
95,35,0.9914
95,36,0.9919
95,37,0.9914
95,38,0.9917
95,39,0.9915
95,40,0.9915
95,41,0.9916
95,42,0.9919
95,43,0.9918
95,44,0.992
95,45,0.9918
95,46,0.9919
95,47,0.9924
95,48,0.9922
95,49,0.9924
95,50,0.9923
96,2,0.953
96,3,0.976
96,4,0.9798
96,5,0.982
96,6,0.9837
96,7,0.9853
