bootstrap,N,C
14,3,0.9085800470542638
14,4,0.9265148900804271
14,5,0.9402549475343418
14,6,0.9485109851762443
14,7,0.9540964056755088
14,8,0.9584321001806819
14,9,0.9621256783775374
14,10,0.9651762084683195
14,11,0.9676313848848483
14,12,0.969903360335366
14,13,0.9716938858758535
14,14,0.9731334127537054
14,15,0.9746087637642618
14,16,0.9755535421717914
14,17,0.976967501294992
14,18,0.9778607002507713
14,19,0.9785704668322452
14,20,0.9793201274114949
14,21,0.9800199555041917
14,22,0.9805981764169563
14,23,0.9813104982529379
14,24,0.981779034897797
14,25,0.9820812199682633
14,26,0.9826506804622079
14,27,0.9830445926457768
14,28,0.9832805659643707
14,29,0.9836619124364364
14,30,0.984106632010604
14,31,0.9844507264608476
14,32,0.9847518733879735
14,33,0.9850445170687947
14,34,0.9852368409206571
14,35,0.985576962490231
14,36,0.9857059551089276
14,37,0.9858561675389502
14,38,0.9861330030314429
14,39,0.9863013729905635
14,40,0.9864691652959787
14,41,0.9867169205694618
14,42,0.9869060724492018
14,43,0.9871551391732302
14,44,0.9872833467925982
14,45,0.98735474299271
14,46,0.987509771148949
14,47,0.987625441640922
14,48,0.9877287874404661
14,49,0.9878738958440912
14,50,0.9879724033576738
15,2,0.8680017686144504
15,3,0.9052635873011167
15,4,0.9266637984986345
15,5,0.938636835749434
15,6,0.947608082422011
15,7,0.9534760197714817
15,8,0.9587648829402106
15,9,0.9621645237393045
15,10,0.9654626986227982
15,11,0.9678569489337169
15,12,0.9696355617103968
15,13,0.9715214036776458
15,14,0.9733852633700694
15,15,0.9745261538599992
15,16,0.9758211060115843
15,17,0.9764913919159559
15,18,0.977133035098079
15,19,0.9781573884928101
15,20,0.978919087231582
15,21,0.9795765806786669
15,22,0.9803055546579783
15,23,0.9807891402576226
15,24,0.9812926247964315
15,25,0.9817629998745561
15,26,0.9822280714594864
15,27,0.9825093502169634
15,28,0.9828085605005251
15,29,0.9831000755367427
15,30,0.9834331822265442
15,31,0.9838114358326955
15,32,0.9841299285100953
15,33,0.9845121553607951
15,34,0.9847537168844619
15,35,0.9849831621367693
15,36,0.9851823179137063
15,37,0.9854700359206042
15,38,0.9857536514867117
15,39,0.9859692062528287
15,40,0.9861600037852498
15,41,0.986326741721953
15,42,0.9864789485793286
15,43,0.9866491208844941
15,44,0.9867967612955366
15,45,0.9869583448064604
15,46,0.9871061956828558
15,47,0.9872080554132704
15,48,0.9873412031437065
15,49,0.9874360850155967
15,50,0.9875509262575564
16,2,0.8755544415844936
16,3,0.9088750591633553
16,4,0.9271872986721456
16,5,0.9396749596182298
16,6,0.9484168497788351
16,7,0.9551715351308916
16,8,0.9605728368053624
16,9,0.9633148503560841
16,10,0.9658329533328521
16,11,0.9689588803104112
16,12,0.9709811241643265
16,13,0.9726469556003554
16,14,0.9740365126366559
16,15,0.9754334906805492
16,16,0.9762948884823993
16,17,0.9770584688537829
16,18,0.9782165112397172
16,19,0.9788683011180054
16,20,0.9794629878857696
16,21,0.9801488075832644
16,22,0.9808487213482812
16,23,0.9814887202620517
16,24,0.982055463540286
16,25,0.982566807753499
16,26,0.9829123883596235
16,27,0.9834877839329911
16,28,0.9838766442344099
16,29,0.9840960831112542
16,30,0.9844357341439854
16,31,0.9846310781263266
16,32,0.9850266951347492
16,33,0.985311775534364
16,34,0.985511965784291
16,35,0.9856103286925898
16,36,0.9857406480576103
16,37,0.985987326606928
16,38,0.9861756010647065
16,39,0.9863913408794543
16,40,0.9865755311824062
16,41,0.9866553588926853
16,42,0.9868277462933002
16,43,0.986935706215771
16,44,0.9871053019826216
16,45,0.9872111852937707
16,46,0.9873077798452659
16,47,0.9874584738077764
16,48,0.9876014720588545
16,49,0.9877955805254929
16,50,0.9878711537347468
17,2,0.8725900795201526
17,3,0.9083438070284009
17,4,0.9262919051054401
17,5,0.9403786430433766
17,6,0.948716723855325
17,7,0.9543136844475233
17,8,0.95997220398063
17,9,0.9639101311023189
17,10,0.966572616771207
17,11,0.9689369527177515
17,12,0.9708978583933138
17,13,0.9725824439645427
17,14,0.9739237958902719
17,15,0.9749894530627572
17,16,0.976142211475859
17,17,0.9771432447558487
17,18,0.9781752783872435
17,19,0.9790020387619833
17,20,0.9797430381318654
17,21,0.980359775635566
17,22,0.980636382135835
17,23,0.9810761911618945
17,24,0.9813843047136664
17,25,0.9818414109858237
17,26,0.9824282015705594
17,27,0.9827913894656217
17,28,0.9831014042926283
17,29,0.9834107433974608
17,30,0.9837489766497962
17,31,0.9840133869503973
17,32,0.9843751986758843
17,33,0.9846454340125474
17,34,0.9849297001215999
17,35,0.9850804589944517
17,36,0.985291880966044
17,37,0.9855730103785945
17,38,0.9858350675121496
17,39,0.9860179825168568
17,40,0.9861779142709031
17,41,0.986265564313702
17,42,0.9863929611081201
17,43,0.9865840925946039
17,44,0.9867220976984302
17,45,0.9868058050081477
17,46,0.9870039641942975
17,47,0.9870876350573123
17,48,0.9872176103195618
17,49,0.9872713215888843
17,50,0.9873888019027247
18,2,0.868565085984027
18,3,0.9077102970956927
18,4,0.9276887822784493
18,5,0.9411021357144892
18,6,0.949567219906099
18,7,0.9556470266620791
18,8,0.9602085321738728
18,9,0.9634214592290506
18,10,0.9660723425417852
18,11,0.9686838551473049
18,12,0.9712088901999414
18,13,0.9731606573927704
18,14,0.9742915533405415
18,15,0.9752977583117998
18,16,0.9764662096835507
18,17,0.977310796707752
18,18,0.9780661709369656
18,19,0.9788177750771844
18,20,0.9797173537436106
18,21,0.9804937818433426
18,22,0.9811411585199602
18,23,0.981579871372938
18,24,0.9820764847276002
18,25,0.9825720676708911
18,26,0.9830344852984463
18,27,0.9832376513833867
18,28,0.9837397300650005
18,29,0.9841455506658432
18,30,0.9843340598012986
18,31,0.9846078652891957
18,32,0.9848872908061208
18,33,0.9851311127393998
18,34,0.9852822298134966
18,35,0.9856530651927625
18,36,0.985764461206904
18,37,0.9859399878248529
18,38,0.9861528768529413
18,39,0.9862356940451362
18,40,0.9864349190470353
18,41,0.9865493677081486
18,42,0.9866858230043425
18,43,0.9868061996262404
18,44,0.9869088723818795
18,45,0.9870584048970353
18,46,0.9872124014832989
18,47,0.9874369463399848
18,48,0.9875216367271806
18,49,0.9876802585183653
18,50,0.9877736837065727
19,2,0.8711052787314674
19,3,0.9042503526520929
19,4,0.9247693587385887
19,5,0.9365114458834588
19,6,0.9459109319908626
19,7,0.952318702166836
19,8,0.9569822367400391
19,9,0.9606782369287119
19,10,0.9640360449906075
19,11,0.9660736395073151
19,12,0.9686157140599952
19,13,0.9708142051920627
19,14,0.9724533837438929
19,15,0.9739475974894547
19,16,0.9753268300375858
19,17,0.9765344997338581
19,18,0.9774045207581151
19,19,0.9782056860547952
19,20,0.9791724880006244
19,21,0.9799012118867104
19,22,0.9805899288005433
19,23,0.9810477079041152
19,24,0.9815945405057951
19,25,0.9820019074360437
19,26,0.9825259948986386
19,27,0.9830063631772263
19,28,0.9833849336312953
19,29,0.9837576403064257
19,30,0.9842191372056139
19,31,0.9844882707360993
19,32,0.9846410836205862
19,33,0.9848956071462975
19,34,0.9851626548815597
19,35,0.9854399202210783
19,36,0.9857017032442748
19,37,0.9858216827832876
19,38,0.9859990209213305
19,39,0.9862579211105187
19,40,0.986412109317377
19,41,0.9866071693877334
19,42,0.9868071008159014
19,43,0.9869138473486015
19,44,0.9871325190615999
19,45,0.9872440474585428
19,46,0.987310669484186
19,47,0.9874404216765927
19,48,0.9875796661520351
19,49,0.9877001086829003
19,50,0.9878454523536827
20,2,0.870913764973871
20,3,0.9082481807627318
20,4,0.9283103371695242
20,5,0.9408745965845516
20,6,0.9487095233371243
20,7,0.9555324414550901
20,8,0.9594506864076484
20,9,0.96234311996516
20,10,0.9654960991583121
20,11,0.9682513913075206
20,12,0.9703057590392872
20,13,0.9717980142913963
20,14,0.9733360214808159
20,15,0.974628881947215
20,16,0.9754227627458004
20,17,0.9767151098653171
20,18,0.977692782449464
20,19,0.9786866151831151
20,20,0.9793782564803463
20,21,0.9798799482194464
20,22,0.9803421300842649
20,23,0.9809172392104644
20,24,0.9814171548859342
20,25,0.9818504874596626
20,26,0.9823178987395143
20,27,0.9826581299687195
