dataset,mode,role,lambda,n_budget_type,n_budget,eta,n_max,n_star,n_star_unconstrained,capacity_binds,n_star_ci_low,n_star_ci_high,reference_type,reference_n,ratio,ratio_ci_low,ratio_ci_high,early_stop_flag,budget_sensitive,budget_extrapolates_beyond_observed
Snapshot_Serengeti,gold_accuracy,boundary_field_extrapolation,0.19221105527638194,observed_max,21.0,0.2001244942421413,21,2,2,False,,,N95,47.0,0.0425531914893617,,,True,False,False
Snapshot_Serengeti,gold_accuracy,boundary_field_extrapolation,0.1971356783919598,observed_max,21.0,0.1939356420620759,21,2,2,False,,,N95,47.0,0.0425531914893617,,,True,False,False
Snapshot_Serengeti,gold_accuracy,boundary_field_extrapolation,0.2020603015075377,observed_max,21.0,0.18804845987138946,21,2,2,False,,,N95,47.0,0.0425531914893617,,,True,False,False
Snapshot_Serengeti,gold_accuracy,boundary_field_extrapolation,0.2069849246231156,observed_max,21.0,0.1824414155076937,21,2,2,False,,,N95,47.0,0.0425531914893617,,,True,False,False
Snapshot_Serengeti,gold_accuracy,boundary_field_extrapolation,0.21190954773869347,observed_max,21.0,0.17709497837550955,21,2,2,False,,,N95,47.0,0.0425531914893617,,,True,False,False
Snapshot_Serengeti,gold_accuracy,boundary_field_extrapolation,0.21683417085427137,observed_max,21.0,0.17199139215361692,21,2,2,False,,,N95,47.0,0.0425531914893617,,,True,False,False
Snapshot_Serengeti,gold_accuracy,boundary_field_extrapolation,0.22175879396984927,observed_max,21.0,0.1671144777874893,21,2,2,False,,,N95,47.0,0.0425531914893617,,,True,False,False
Snapshot_Serengeti,gold_accuracy,boundary_field_extrapolation,0.22668341708542716,observed_max,21.0,0.16244946216127767,21,2,2,False,,,N95,47.0,0.0425531914893617,,,True,False,False
Snapshot_Serengeti,gold_accuracy,boundary_field_extrapolation,0.23160804020100503,observed_max,21.0,0.15798282862722002,21,3,3,False,,,N95,47.0,0.06382978723404255,,,True,False,False
Snapshot_Serengeti,gold_accuracy,boundary_field_extrapolation,0.23653266331658293,observed_max,21.0,0.1537021862069663,21,3,3,False,,,N95,47.0,0.06382978723404255,,,True,False,False
Snapshot_Serengeti,gold_accuracy,boundary_field_extrapolation,0.24145728643216083,observed_max,21.0,0.1495961547990684,21,3,3,False,,,N95,47.0,0.06382978723404255,,,True,False,False
Snapshot_Serengeti,gold_accuracy,boundary_field_extrapolation,0.2463819095477387,observed_max,21.0,0.1456542641531424,21,3,3,False,,,N95,47.0,0.06382978723404255,,,True,False,False
Snapshot_Serengeti,gold_accuracy,boundary_field_extrapolation,0.25,observed_max,21.0,0.14285714285714285,21,3,3,False,3.0,3.0,N95,47.0,0.06382978723404255,0.05172413793103448,0.075,True,False,False
Snapshot_Serengeti,gold_accuracy,boundary_field_extrapolation,0.2513065326633166,observed_max,21.0,0.14186686472229362,21,3,3,False,3.0,3.0,N95,47.0,0.06382978723404255,0.05172413793103448,0.075,True,False,False
Snapshot_Serengeti,gold_accuracy,boundary_field_extrapolation,0.2562311557788945,observed_max,21.0,0.1382250487957489,21,3,3,False,,,N95,47.0,0.06382978723404255,,,True,False,False
Snapshot_Serengeti,gold_accuracy,boundary_field_extrapolation,0.2611557788944724,observed_max,21.0,0.1347205805547156,21,3,3,False,,,N95,47.0,0.06382978723404255,,,True,False,False
Snapshot_Serengeti,gold_accuracy,boundary_field_extrapolation,0.2660804020100503,observed_max,21.0,0.13134583389540894,21,3,3,False,,,N95,47.0,0.06382978723404255,,,True,False,False
Snapshot_Serengeti,gold_accuracy,boundary_field_extrapolation,0.2710050251256282,observed_max,21.0,0.1280937370312486,21,3,3,False,,,N95,47.0,0.06382978723404255,,,True,False,False
Snapshot_Serengeti,gold_accuracy,boundary_field_extrapolation,0.275929648241206,observed_max,21.0,0.12495772302729143,21,3,3,False,,,N95,47.0,0.06382978723404255,,,True,False,False
Snapshot_Serengeti,gold_accuracy,boundary_field_extrapolation,0.2808542713567839,observed_max,21.0,0.1219316855387709,21,3,3,False,,,N95,47.0,0.06382978723404255,,,True,False,False
Snapshot_Serengeti,gold_accuracy,boundary_field_extrapolation,0.2857788944723618,observed_max,21.0,0.11900993912599328,21,3,3,False,,,N95,47.0,0.06382978723404255,,,True,False,False
Snapshot_Serengeti,gold_accuracy,boundary_field_extrapolation,0.2907035175879397,observed_max,21.0,0.11618718360291393,21,3,3,False,,,N95,47.0,0.06382978723404255,,,True,False,False
Snapshot_Serengeti,gold_accuracy,boundary_field_extrapolation,0.2956281407035176,observed_max,21.0,0.11345847194903798,21,3,3,False,,,N95,47.0,0.06382978723404255,,,True,False,False
Snapshot_Serengeti,gold_accuracy,boundary_field_extrapolation,0.3005527638190955,observed_max,21.0,0.11081918137594444,21,3,3,False,,,N95,47.0,0.06382978723404255,,,True,False,False
Snapshot_Serengeti,gold_accuracy,boundary_field_extrapolation,0.3054773869346734,observed_max,21.0,0.10826498719244235,21,3,3,False,,,N95,47.0,0.06382978723404255,,,True,False,False
Snapshot_Serengeti,gold_accuracy,boundary_field_extrapolation,0.31040201005025125,observed_max,21.0,0.10579183915755067,21,3,3,False,,,N95,47.0,0.06382978723404255,,,True,False,False
Snapshot_Serengeti,gold_accuracy,boundary_field_extrapolation,0.31532663316582915,observed_max,21.0,0.1033959400493265,21,3,3,False,,,N95,47.0,0.06382978723404255,,,True,False,False
Snapshot_Serengeti,gold_accuracy,boundary_field_extrapolation,0.32025125628140705,observed_max,21.0,0.10107372621102417,21,3,3,False,,,N95,47.0,0.06382978723404255,,,True,False,False
Snapshot_Serengeti,gold_accuracy,boundary_field_extrapolation,0.32517587939698495,observed_max,21.0,0.0988218498649653,21,4,4,False,,,N95,47.0,0.0851063829787234,,,True,False,False
Snapshot_Serengeti,gold_accuracy,boundary_field_extrapolation,0.33010050251256284,observed_max,21.0,0.096637163009518,21,4,4,False,,,N95,47.0,0.0851063829787234,,,True,False,False
Snapshot_Serengeti,gold_accuracy,boundary_field_extrapolation,0.33502512562814074,observed_max,21.0,0.09451670273629176,21,4,4,False,,,N95,47.0,0.0851063829787234,,,True,False,False
Snapshot_Serengeti,gold_accuracy,boundary_field_extrapolation,0.33994974874371864,observed_max,21.0,0.09245767782353147,21,4,4,False,,,N95,47.0,0.0851063829787234,,,True,False,False
Snapshot_Serengeti,gold_accuracy,boundary_field_extrapolation,0.3448743718592965,observed_max,21.0,0.09045745647814714,21,4,4,False,,,N95,47.0,0.0851063829787234,,,True,False,False
Snapshot_Serengeti,gold_accuracy,boundary_field_extrapolation,0.3497989949748744,observed_max,21.0,0.08851355511318161,21,4,4,False,,,N95,47.0,0.0851063829787234,,,True,False,False
Snapshot_Serengeti,gold_accuracy,boundary_field_extrapolation,0.3547236180904523,observed_max,21.0,0.08662362806009213,21,4,4,False,,,N95,47.0,0.0851063829787234,,,True,False,False
Snapshot_Serengeti,gold_accuracy,boundary_field_extrapolation,0.3596482412060302,observed_max,21.0,0.08478545812624336,21,4,4,False,,,N95,47.0,0.0851063829787234,,,True,False,False
Snapshot_Serengeti,gold_accuracy,boundary_field_extrapolation,0.36457286432160807,observed_max,21.0,0.08299694791769222,21,4,4,False,,,N95,47.0,0.0851063829787234,,,True,False,False
Snapshot_Serengeti,gold_accuracy,boundary_field_extrapolation,0.36949748743718597,observed_max,21.0,0.08125611185586705,21,4,4,False,,,N95,47.0,0.0851063829787234,,,True,False,False
Snapshot_Serengeti,gold_accuracy,boundary_field_extrapolation,0.37442211055276386,observed_max,21.0,0.07956106882425495,21,4,4,False,,,N95,47.0,0.0851063829787234,,,True,False,False
Snapshot_Serengeti,gold_accuracy,boundary_field_extrapolation,0.3793467336683417,observed_max,21.0,0.07791003538784702,21,4,4,False,,,N95,47.0,0.0851063829787234,,,True,False,False
Snapshot_Serengeti,gold_accuracy,boundary_field_extrapolation,0.3842713567839196,observed_max,21.0,0.07630131953395979,21,4,4,False,,,N95,47.0,0.0851063829787234,,,True,False,False
Snapshot_Serengeti,gold_accuracy,boundary_field_extrapolation,0.3891959798994975,observed_max,21.0,0.07473331488825355,21,4,4,False,,,N95,47.0,0.0851063829787234,,,True,False,False
Snapshot_Serengeti,gold_accuracy,boundary_field_extrapolation,0.3941206030150754,observed_max,21.0,0.07320449536438314,21,4,4,False,,,N95,47.0,0.0851063829787234,,,True,False,False
Snapshot_Serengeti,gold_accuracy,boundary_field_extrapolation,0.3990452261306533,observed_max,21.0,0.07171341020982124,21,4,4,False,,,N95,47.0,0.0851063829787234,,,True,False,False
Snapshot_Serengeti,gold_accuracy,boundary_field_extrapolation,0.4039698492462312,observed_max,21.0,0.070258679414047,21,4,4,False,,,N95,47.0,0.0851063829787234,,,True,False,False
Snapshot_Serengeti,gold_accuracy,boundary_field_extrapolation,0.4088944723618091,observed_max,21.0,0.0688389894485507,21,5,5,False,,,N95,47.0,0.10638297872340426,,,True,False,False
Snapshot_Serengeti,gold_accuracy,boundary_field_extrapolation,0.41381909547738693,observed_max,21.0,0.0674530893110128,21,5,5,False,,,N95,47.0,0.10638297872340426,,,True,False,False
Snapshot_Serengeti,gold_accuracy,boundary_field_extrapolation,0.41874371859296483,observed_max,21.0,0.06609978684861681,21,5,5,False,,,N95,47.0,0.10638297872340426,,,True,False,False
Snapshot_Serengeti,gold_accuracy,boundary_field_extrapolation,0.42366834170854273,observed_max,21.0,0.06477794533778403,21,5,5,False,,,N95,47.0,0.10638297872340426,,,True,False,False
Snapshot_Serengeti,gold_accuracy,boundary_field_extrapolation,0.4285929648241206,observed_max,21.0,0.06348648029970576,21,5,5,False,,,N95,47.0,0.10638297872340426,,,True,False,False
Snapshot_Serengeti,gold_accuracy,boundary_field_extrapolation,0.4335175879396985,observed_max,21.0,0.06222435653292266,21,5,5,False,,,N95,47.0,0.10638297872340426,,,True,False,False
Snapshot_Serengeti,gold_accuracy,boundary_field_extrapolation,0.4384422110552764,observed_max,21.0,0.0609905853458862,21,5,5,False,,,N95,47.0,0.10638297872340426,,,True,False,False
Snapshot_Serengeti,gold_accuracy,boundary_field_extrapolation,0.4433668341708543,observed_max,21.0,0.05978422197395335,21,5,5,False,,,N95,47.0,0.10638297872340426,,,True,False,False
Snapshot_Serengeti,gold_accuracy,boundary_field_extrapolation,0.44829145728643216,observed_max,21.0,0.05860436316663197,21,5,5,False,,,N95,47.0,0.10638297872340426,,,True,False,False
Snapshot_Serengeti,gold_accuracy,boundary_field_extrapolation,0.45321608040201006,observed_max,21.0,0.05745014493212742,21,5,5,False,,,N95,47.0,0.10638297872340426,,,True,False,False
Snapshot_Serengeti,gold_accuracy,boundary_field_extrapolation,0.45814070351758795,observed_max,21.0,0.056320740427354445,21,5,5,False,,,N95,47.0,0.10638297872340426,,,True,False,False
Snapshot_Serengeti,gold_accuracy,boundary_field_extrapolation,0.46306532663316585,observed_max,21.0,0.05521535798258532,21,5,5,False,,,N95,47.0,0.10638297872340426,,,True,False,False
Snapshot_Serengeti,gold_accuracy,boundary_field_extrapolation,0.46798994974874375,observed_max,21.0,0.054133239250816825,21,5,5,False,,,N95,47.0,0.10638297872340426,,,True,False,False
Snapshot_Serengeti,gold_accuracy,boundary_field_extrapolation,0.47291457286432165,observed_max,21.0,0.0530736574727649,21,5,5,False,,,N95,47.0,0.10638297872340426,,,True,False,False
Snapshot_Serengeti,gold_accuracy,boundary_field_extrapolation,0.47783919597989954,observed_max,21.0,0.052035915849145416,21,5,5,False,,,N95,47.0,0.10638297872340426,,,True,False,False
Snapshot_Serengeti,gold_accuracy,boundary_field_extrapolation,0.4827638190954774,observed_max,21.0,0.05101934601258012,21,5,5,False,,,N95,47.0,0.10638297872340426,,,True,False,False
Snapshot_Serengeti,gold_accuracy,boundary_field_extrapolation,0.4876884422110553,observed_max,21.0,0.05002330659208558,21,6,6,False,,,N95,47.0,0.1276595744680851,,,True,False,False
Snapshot_Serengeti,gold_accuracy,boundary_field_extrapolation,0.4926130653266332,observed_max,21.0,0.04904718186366661,21,6,6,False,,,N95,47.0,0.1276595744680851,,,True,False,False
Snapshot_Serengeti,gold_accuracy,boundary_field_extrapolation,0.4975376884422111,observed_max,21.0,0.048090380481048085,21,6,6,False,6.0,6.0,N95,47.0,0.1276595744680851,0.10344827586206896,0.1464329268292683,True,False,False
Snapshot_Serengeti,gold_accuracy,boundary_field_extrapolation,0.5,observed_max,21.0,0.047619047619047616,21,6,6,False,6.0,6.0,N95,47.0,0.1276595744680851,0.10344827586206896,0.1464329268292683,True,False,False
Snapshot_Serengeti,gold_accuracy,boundary_field_extrapolation,0.502462311557789,observed_max,21.0,0.04715233428104715,21,6,6,False,6.0,6.0,N95,47.0,0.1276595744680851,0.10344827586206896,0.1464329268292683,True,False,False
Snapshot_Serengeti,gold_accuracy,boundary_field_extrapolation,0.5073869346733668,observed_max,21.0,0.04623249715851479,21,6,6,False,,,N95,47.0,0.1276595744680851,,,True,False,False
Snapshot_Serengeti,gold_accuracy,boundary_field_extrapolation,0.5123115577889448,observed_max,21.0,0.04533034400616548,21,6,6,False,,,N95,47.0,0.1276595744680851,,,True,False,False
Snapshot_Serengeti,gold_accuracy,boundary_field_extrapolation,0.5172361809045226,observed_max,21.0,0.044445369714970415,21,6,6,False,,,N95,47.0,0.1276595744680851,,,True,False,False
Snapshot_Serengeti,gold_accuracy,boundary_field_extrapolation,0.5221608040201006,observed_max,21.0,0.043577088231115745,21,6,6,False,,,N95,47.0,0.1276595744680851,,,True,False,False
Snapshot_Serengeti,gold_accuracy,boundary_field_extrapolation,0.5270854271356784,observed_max,21.0,0.042725031665826786,21,6,6,False,,,N95,47.0,0.1276595744680851,,,True,False,False
Snapshot_Serengeti,gold_accuracy,boundary_field_extrapolation,0.5320100502512564,observed_max,21.0,0.041888749454632127,21,6,6,False,,,N95,47.0,0.1276595744680851,,,True,False,False
Snapshot_Serengeti,gold_accuracy,boundary_field_extrapolation,0.5369346733668342,observed_max,21.0,0.04106780756289413,21,6,6,False,,,N95,47.0,0.1276595744680851,,,True,False,False
Snapshot_Serengeti,gold_accuracy,boundary_field_extrapolation,0.541859296482412,observed_max,21.0,0.04026178773466171,21,6,6,False,,,N95,47.0,0.1276595744680851,,,True,False,False
Snapshot_Serengeti,gold_accuracy,boundary_field_extrapolation,0.54678391959799,observed_max,21.0,0.039470286782114734,21,6,6,False,,,N95,47.0,0.1276595744680851,,,True,False,False
Snapshot_Serengeti,gold_accuracy,boundary_field_extrapolation,0.5517085427135678,observed_max,21.0,0.038692915913063466,21,6,6,False,,,N95,47.0,0.1276595744680851,,,True,False,False
Snapshot_Serengeti,gold_accuracy,boundary_field_extrapolation,0.5566331658291458,observed_max,21.0,0.03792930009414616,21,7,7,False,,,N95,47.0,0.14893617021276595,,,True,False,False
Snapshot_Serengeti,gold_accuracy,boundary_field_extrapolation,0.5615577889447236,observed_max,21.0,0.03717907744753382,21,7,7,False,,,N95,47.0,0.14893617021276595,,,True,False,False
Snapshot_Serengeti,gold_accuracy,boundary_field_extrapolation,0.5664824120603016,observed_max,21.0,0.03644189867910261,21,7,7,False,,,N95,47.0,0.14893617021276595,,,True,False,False
Snapshot_Serengeti,gold_accuracy,boundary_field_extrapolation,0.5714070351758794,observed_max,21.0,0.03571742653617598,21,7,7,False,,,N95,47.0,0.14893617021276595,,,True,False,False
Snapshot_Serengeti,gold_accuracy,boundary_field_extrapolation,0.5763316582914573,observed_max,21.0,0.035005335293067444,21,7,7,False,,,N95,47.0,0.14893617021276595,,,True,False,False
Snapshot_Serengeti,gold_accuracy,boundary_field_extrapolation,0.5812562814070352,observed_max,21.0,0.03430531026277545,21,7,7,False,,,N95,47.0,0.14893617021276595,,,True,False,False
Snapshot_Serengeti,gold_accuracy,boundary_field_extrapolation,0.5861809045226131,observed_max,21.0,0.03361704733329251,21,7,7,False,,,N95,47.0,0.14893617021276595,,,True,False,False
Snapshot_Serengeti,gold_accuracy,boundary_field_extrapolation,0.591105527638191,observed_max,21.0,0.03294025252709261,21,7,7,False,,,N95,47.0,0.14893617021276595,,,True,False,False
Snapshot_Serengeti,gold_accuracy,boundary_field_extrapolation,0.5960301507537689,observed_max,21.0,0.03227464158245711,21,7,7,False,,,N95,47.0,0.14893617021276595,,,True,False,False
Snapshot_Serengeti,gold_accuracy,boundary_field_extrapolation,0.6009547738693468,observed_max,21.0,0.031619939555385654,21,7,7,False,,,N95,47.0,0.14893617021276595,,,True,False,False
Snapshot_Serengeti,gold_accuracy,boundary_field_extrapolation,0.6058793969849247,observed_max,21.0,0.03097588044092149,21,7,7,False,,,N95,47.0,0.14893617021276595,,,True,False,False
Snapshot_Serengeti,gold_accuracy,boundary_field_extrapolation,0.6108040201005025,observed_max,21.0,0.03034220681279505,21,8,8,False,,,N95,47.0,0.1702127659574468,,,True,False,False
Snapshot_Serengeti,gold_accuracy,boundary_field_extrapolation,0.6157286432160805,observed_max,21.0,0.029718669480360487,21,8,8,False,,,N95,47.0,0.1702127659574468,,,True,False,False
Snapshot_Serengeti,gold_accuracy,boundary_field_extrapolation,0.6206532663316583,observed_max,21.0,0.029105027161864666,21,8,8,False,,,N95,47.0,0.1702127659574468,,,True,False,False
Snapshot_Serengeti,gold_accuracy,boundary_field_extrapolation,0.6255778894472362,observed_max,21.0,0.02850104617314834,21,8,8,False,,,N95,47.0,0.1702127659574468,,,True,False,False
Snapshot_Serengeti,gold_accuracy,boundary_field_extrapolation,0.6305025125628141,observed_max,21.0,0.02790650013093625,21,8,8,False,,,N95,47.0,0.1702127659574468,,,True,False,False
Snapshot_Serengeti,gold_accuracy,boundary_field_extrapolation,0.635427135678392,observed_max,21.0,0.027321169669924112,21,8,8,False,,,N95,47.0,0.1702127659574468,,,True,False,False
Snapshot_Serengeti,gold_accuracy,boundary_field_extrapolation,0.6403517587939699,observed_max,21.0,0.02674484217292033,21,8,8,False,,,N95,47.0,0.1702127659574468,,,True,False,False
Snapshot_Serengeti,gold_accuracy,boundary_field_extrapolation,0.6452763819095477,observed_max,21.0,0.026177311513344535,21,8,8,False,,,N95,47.0,0.1702127659574468,,,True,False,False
Snapshot_Serengeti,gold_accuracy,boundary_field_extrapolation,0.6502010050251257,observed_max,21.0,0.025618377809428116,21,8,8,False,,,N95,47.0,0.1702127659574468,,,True,False,False
Snapshot_Serengeti,gold_accuracy,boundary_field_extrapolation,0.6551256281407035,observed_max,21.0,0.025067847189500943,21,8,8,False,,,N95,47.0,0.1702127659574468,,,True,False,False
Snapshot_Serengeti,gold_accuracy,boundary_field_extrapolation,0.6600502512562815,observed_max,21.0,0.02452553156778508,21,8,8,False,,,N95,47.0,0.1702127659574468,,,True,False,False
Snapshot_Serengeti,gold_accuracy,boundary_field_extrapolation,0.6649748743718593,observed_max,21.0,0.02399124843015117,21,9,9,False,,,N95,47.0,0.19148936170212766,,,True,False,False
Snapshot_Serengeti,gold_accuracy,boundary_field_extrapolation,0.6698994974874373,observed_max,21.0,0.02346482062932441,21,9,9,False,,,N95,47.0,0.19148936170212766,,,True,False,False
Snapshot_Serengeti,gold_accuracy,boundary_field_extrapolation,0.6748241206030151,observed_max,21.0,0.022946076189057793,21,9,9,False,,,N95,47.0,0.19148936170212766,,,True,False,False
Snapshot_Serengeti,gold_accuracy,boundary_field_extrapolation,0.679748743718593,observed_max,21.0,0.022434848116817514,21,9,9,False,,,N95,47.0,0.19148936170212766,,,True,False,False
Snapshot_Serengeti,gold_accuracy,boundary_field_extrapolation,0.6846733668341709,observed_max,21.0,0.021930974224552202,21,9,9,False,,,N95,47.0,0.19148936170212766,,,True,False,False
Snapshot_Serengeti,gold_accuracy,boundary_field_extrapolation,0.6895979899497487,observed_max,21.0,0.021434296957141816,21,9,9,False,,,N95,47.0,0.19148936170212766,,,True,False,False
Snapshot_Serengeti,gold_accuracy,boundary_field_extrapolation,0.6945226130653267,observed_max,21.0,0.02094466322814488,21,9,9,False,,,N95,47.0,0.19148936170212766,,,True,False,False
Snapshot_Serengeti,gold_accuracy,boundary_field_extrapolation,0.6994472361809045,observed_max,21.0,0.020461924262484645,21,9,9,False,,,N95,47.0,0.19148936170212766,,,True,False,False
Snapshot_Serengeti,gold_accuracy,boundary_field_extrapolation,0.7043718592964825,observed_max,21.0,0.01998593544573425,21,10,10,False,,,N95,47.0,0.2127659574468085,,,True,False,False
Snapshot_Serengeti,gold_accuracy,boundary_field_extrapolation,0.7092964824120603,observed_max,21.0,0.01951655617968051,21,10,10,False,,,N95,47.0,0.2127659574468085,,,True,False,False
Snapshot_Serengeti,gold_accuracy,boundary_field_extrapolation,0.7142211055276382,observed_max,21.0,0.019053649743862932,21,10,10,False,,,N95,47.0,0.2127659574468085,,,True,False,False
Snapshot_Serengeti,gold_accuracy,boundary_field_extrapolation,0.7191457286432161,observed_max,21.0,0.018597083162801835,21,10,10,False,,,N95,47.0,0.2127659574468085,,,True,False,False
Snapshot_Serengeti,gold_accuracy,boundary_field_extrapolation,0.724070351758794,observed_max,21.0,0.01814672707864463,21,10,10,False,,,N95,47.0,0.2127659574468085,,,True,False,False
Snapshot_Serengeti,gold_accuracy,boundary_field_extrapolation,0.7289949748743719,observed_max,21.0,0.017702455628973855,21,10,10,False,,,N95,47.0,0.2127659574468085,,,True,False,False
Snapshot_Serengeti,gold_accuracy,boundary_field_extrapolation,0.7339195979899498,observed_max,21.0,0.017264146329534893,21,10,10,False,,,N95,47.0,0.2127659574468085,,,True,False,False
Snapshot_Serengeti,gold_accuracy,boundary_field_extrapolation,0.7388442211055277,observed_max,21.0,0.01683167996165343,21,11,11,False,,,N95,47.0,0.23404255319148937,,,True,False,False
Snapshot_Serengeti,gold_accuracy,boundary_field_extrapolation,0.7437688442211056,observed_max,21.0,0.01640494046412565,21,11,11,False,,,N95,47.0,0.23404255319148937,,,True,False,False
Snapshot_Serengeti,gold_accuracy,boundary_field_extrapolation,0.7486934673366834,observed_max,21.0,0.015983814829374936,21,11,11,False,10.0,12.0,N95,47.0,0.23404255319148937,0.2,0.2565476190476191,True,False,False
Snapshot_Serengeti,gold_accuracy,boundary_field_extrapolation,0.75,observed_max,21.0,0.015873015873015872,21,11,11,False,10.0,12.0,N95,47.0,0.23404255319148937,0.2,0.2565476190476191,True,False,False
Snapshot_Serengeti,gold_accuracy,boundary_field_extrapolation,0.7536180904522614,observed_max,21.0,0.015568193003680097,21,11,11,False,,,N95,47.0,0.23404255319148937,,,True,False,False
Snapshot_Serengeti,gold_accuracy,boundary_field_extrapolation,0.7585427135678392,observed_max,21.0,0.015157967791290083,21,11,11,False,,,N95,47.0,0.23404255319148937,,,True,False,False
Snapshot_Serengeti,gold_accuracy,boundary_field_extrapolation,0.7634673366834172,observed_max,21.0,0.014753034762249526,21,11,11,False,,,N95,47.0,0.23404255319148937,,,True,False,False
Snapshot_Serengeti,gold_accuracy,boundary_field_extrapolation,0.768391959798995,observed_max,21.0,0.014353292163768913,21,12,12,False,,,N95,47.0,0.2553191489361702,,,True,False,False
Snapshot_Serengeti,gold_accuracy,boundary_field_extrapolation,0.773316582914573,observed_max,21.0,0.01395864083498107,21,12,12,False,,,N95,47.0,0.2553191489361702,,,True,False,False
Snapshot_Serengeti,gold_accuracy,boundary_field_extrapolation,0.7782412060301508,observed_max,21.0,0.013568984124934274,21,12,12,False,,,N95,47.0,0.2553191489361702,,,True,False,False
Snapshot_Serengeti,gold_accuracy,boundary_field_extrapolation,0.7831658291457286,observed_max,21.0,0.013184227813679209,21,12,12,False,,,N95,47.0,0.2553191489361702,,,True,False,False
Snapshot_Serengeti,gold_accuracy,boundary_field_extrapolation,0.7880904522613066,observed_max,21.0,0.01280428003631472,21,12,12,False,,,N95,47.0,0.2553191489361702,,,True,False,False
Snapshot_Serengeti,gold_accuracy,boundary_field_extrapolation,0.7930150753768844,observed_max,21.0,0.012429051209863578,21,12,12,False,,,N95,47.0,0.2553191489361702,,,True,False,False
Snapshot_Serengeti,gold_accuracy,boundary_field_extrapolation,0.7979396984924624,observed_max,21.0,0.012058453962855998,21,13,13,False,,,N95,47.0,0.2765957446808511,,,True,False,False
Snapshot_Serengeti,gold_accuracy,boundary_field_extrapolation,0.8028643216080402,observed_max,21.0,0.011692403067504775,21,13,13,False,,,N95,47.0,0.2765957446808511,,,True,False,False
Snapshot_Serengeti,gold_accuracy,boundary_field_extrapolation,0.8077889447236182,observed_max,21.0,0.011330815374361248,21,13,13,False,,,N95,47.0,0.2765957446808511,,,True,False,False
Snapshot_Serengeti,gold_accuracy,boundary_field_extrapolation,0.812713567839196,observed_max,21.0,0.010973609749347087,21,13,13,False,,,N95,47.0,0.2765957446808511,,,True,False,False
Snapshot_Serengeti,gold_accuracy,boundary_field_extrapolation,0.8176381909547739,observed_max,21.0,0.01062070701306151,21,14,14,False,,,N95,47.0,0.2978723404255319,,,True,False,False
Snapshot_Serengeti,gold_accuracy,boundary_field_extrapolation,0.8225628140703518,observed_max,21.0,0.010272029882268744,21,14,14,False,,,N95,47.0,0.2978723404255319,,,True,False,False
Snapshot_Serengeti,gold_accuracy,boundary_field_extrapolation,0.8274874371859297,observed_max,21.0,0.009927502913474858,21,14,14,False,,,N95,47.0,0.2978723404255319,,,True,False,False
Snapshot_Serengeti,gold_accuracy,boundary_field_extrapolation,0.8324120603015076,observed_max,21.0,0.009587052448507319,21,14,14,False,,,N95,47.0,0.2978723404255319,,,True,False,False
Snapshot_Serengeti,gold_accuracy,boundary_field_extrapolation,0.8373366834170854,observed_max,21.0,0.009250606562015071,21,15,15,False,,,N95,47.0,0.3191489361702128,,,True,False,False
Snapshot_Serengeti,gold_accuracy,boundary_field_extrapolation,0.8422613065326634,observed_max,21.0,0.008918095010810236,21,15,15,False,,,N95,47.0,0.3191489361702128,,,True,False,False
Snapshot_Serengeti,gold_accuracy,boundary_field_extrapolation,0.8471859296482412,observed_max,21.0,0.008589449184976795,21,15,15,False,,,N95,47.0,0.3191489361702128,,,True,False,False
Snapshot_Serengeti,gold_accuracy,boundary_field_extrapolation,0.8521105527638191,observed_max,21.0,0.00826460206067448,21,16,16,False,,,N95,47.0,0.3404255319148936,,,True,False,False
Snapshot_Serengeti,gold_accuracy,boundary_field_extrapolation,0.857035175879397,observed_max,21.0,0.007943488154569946,21,16,16,False,,,N95,47.0,0.3404255319148936,,,True,False,False
Snapshot_Serengeti,gold_accuracy,boundary_field_extrapolation,0.8619597989949749,observed_max,21.0,0.007626043479829989,21,16,16,False,,,N95,47.0,0.3404255319148936,,,True,False,False
Snapshot_Serengeti,gold_accuracy,boundary_field_extrapolation,0.8668844221105528,observed_max,21.0,0.007312205503614693,21,17,17,False,,,N95,47.0,0.3617021276595745,,,True,False,False
Snapshot_Serengeti,gold_accuracy,boundary_field_extrapolation,0.8718090452261307,observed_max,21.0,0.007001913106011323,21,17,17,False,,,N95,47.0,0.3617021276595745,,,True,False,False
Snapshot_Serengeti,gold_accuracy,boundary_field_extrapolation,0.8767336683417086,observed_max,21.0,0.0066951065403521364,21,18,18,False,,,N95,47.0,0.3829787234042553,,,True,False,False
Snapshot_Serengeti,gold_accuracy,boundary_field_extrapolation,0.8816582914572865,observed_max,21.0,0.006391727394862189,21,18,18,False,,,N95,47.0,0.3829787234042553,,,True,False,False
Snapshot_Serengeti,gold_accuracy,boundary_field_extrapolation,0.8865829145728643,observed_max,21.0,0.0060917185555852465,21,18,18,False,,,N95,47.0,0.3829787234042553,,,True,False,False
Snapshot_Serengeti,gold_accuracy,boundary_field_extrapolation,0.8915075376884423,observed_max,21.0,0.005795024170538512,21,19,19,False,,,N95,47.0,0.40425531914893614,,,True,False,False
Snapshot_Serengeti,gold_accuracy,boundary_field_extrapolation,0.8964321608040201,observed_max,21.0,0.00550158961504889,21,19,19,False,,,N95,47.0,0.40425531914893614,,,True,False,False
