lambda,N_star,U_star
0.8619597989949749,13,0.7680357844121892
0.8668844221105528,13,0.7759605890259047
0.8718090452261307,13,0.7838853936396201
0.8767336683417086,13,0.7918101982533358
0.8816582914572865,13,0.7997350028670511
0.8865829145728643,13,0.8076598074807664
0.8915075376884423,13,0.8155846120944821
0.8964321608040201,13,0.8235094167081974
0.9013567839195981,13,0.8314342213219129
0.9062814070351759,13,0.8393590259356284
0.9112060301507539,15,0.8477817659727209
0.9161306532663317,15,0.8562239770279972
0.9210552763819095,15,0.8646661880832734
0.9259798994974875,15,0.87310839913855
0.9309045226130653,15,0.8815506101938263
0.9358291457286433,15,0.8899928212491027
0.9407537688442211,15,0.898435032304379
0.9456783919597991,15,0.9068772433596556
0.9506030150753769,15,0.9153194544149319
0.9555276381909548,15,0.9237616654702082
0.9604522613065327,15,0.9322038765254846
0.9653768844221106,15,0.940646087580761
0.9703015075376885,15,0.9490882986360375
0.9752261306532664,15,0.9575305096913137
0.9801507537688443,15,0.9659727207465902
0.9850753768844221,15,0.9744149318018666
0.99,15,0.9828571428571429
